tr(s),pix_r,exx_r,eyy_r
0.18409180641174316,[(993.9953051643192, 1087.4741784037558), (1042.9657142857143, 1044.6), (1086.2409638554218, 1092.0722891566265), (1036.670807453416, 1142.44099378882)],0.07685723335026928,-0.08509443194025801
1.283883810043335,[(986.751269035533, 1088.197969543147), (1036.8342541436464, 1044.1823204419888), (1081.2573099415204, 1092.7426900584796), (1030.7962962962963, 1144.2962962962963)],2.4017815094949713,2.3632145589924214
2.3827965259552,[(981.3351063829788, 1087.8617021276596), (1031.6741573033707, 1043.5955056179776), (1076.361581920904, 1092.6271186440679), (1025.4907975460123, 1144.9141104294479)],3.633938660569669,2.9269178035921994
3.4878249168395996,[(976.8669950738916, 1087.5320197044334), (1027.291891891892, 1042.972972972973), (1072.5232558139535, 1092.389534883721), (1020.7865853658536, 1145.0365853658536)],4.395971163259649,3.6090629570064925
4.592938184738159,[(973.0493273542601, 1087.57399103139), (1024.4702702702702, 1042.918918918919), (1069.6300578034682, 1092.4161849710983), (1017.8475609756098, 1145.0731707317073)],4.4886818761678215,4.610392504656935
5.698590517044067,[(970.6396396396397, 1087.5315315315315), (1022.2553191489362, 1042.5212765957447), (1067.4261363636363, 1092.5113636363637), (1015.5416666666666, 1145.2857142857142)],5.112811727590616,4.833266059968966
6.803554058074951,[(968.5422222222222, 1087.4488888888889), (1019.9516129032259, 1042.1397849462367), (1065.4261363636363, 1092.5113636363637), (1013.5529411764705, 1145.3764705882354)],5.595851494909176,4.938782701077704
7.9062769412994385,[(966.637168141593, 1087.4734513274336), (1018.227027027027, 1042.1567567567567), (1063.5977011494253, 1092.3908045977012), (1011.5, 1145.8823529411766)],6.095934626314836,5.021771612551107
9.010883569717407,[(964.9730941704036, 1087.6502242152467), (1016.7527472527472, 1042.2087912087911), (1062.04469273743, 1092.4022346368715), (1009.7, 1146.035294117647)],6.199147272305217,5.142071093482814
10.116847276687622,[(963.3619909502263, 1087.737556561086), (1015.1497326203208, 1042.1229946524063), (1060.7853107344633, 1092.5310734463276), (1008.4457831325301, 1146.1506024096386)],6.404847770844113,5.523034194646748
11.216686010360718,[(962.2339449541284, 1087.8761467889908), (1013.8563829787234, 1042.1436170212767), (1059.5885714285714, 1092.4342857142858), (1007.3491124260355, 1146.2544378698226)],6.489962448617237,5.4486297656620275
12.321207523345947,[(960.7863636363636, 1087.8772727272728), (1012.6972972972973, 1042.1081081081081), (1058.4494382022472, 1092.5898876404494), (1006.1470588235294, 1146.4058823529413)],6.681188105931279,5.782722040206201
13.427559852600098,[(959.3828828828829, 1087.7747747747749), (1011.4623655913979, 1041.9569892473119), (1057.4972067039107, 1092.558659217877), (1004.8333333333334, 1146.6130952380952)],7.047708452801782,6.2714878786764405
14.532230615615845,[(958.2986425339367, 1087.7737556561085), (1010.3809523809524, 1041.8465608465608), (1056.1857923497269, 1092.5464480874316), (1003.6436781609195, 1146.8333333333333)],7.385931343120977,6.025426767477193
15.637149095535278,[(956.8099547511313, 1087.8733031674208), (1009.234375, 1041.7708333333333), (1055.2108108108107, 1092.4864864864865), (1002.4742857142858, 1146.8628571428571)],7.493587870234242,6.58184223001721
16.73787569999695,[(955.5874439461884, 1087.9641255605382), (1008.0155440414508, 1041.60103626943), (1054.1630434782608, 1092.516304347826), (1001.3869047619048, 1147.095238095238)],7.904956462880897,6.7711137663747145
17.843424558639526,[(954.34375, 1087.8794642857142), (1006.8534031413612, 1041.4083769633507), (1053.1857923497269, 1092.5464480874316), (1000.4201183431952, 1147.1538461538462)],8.161965792094183,7.0597084747108685
18.948363304138184,[(953.295154185022, 1087.828193832599), (1005.8297872340426, 1041.287234042553), (1052.233695652174, 1092.516304347826), (999.3117647058823, 1147.235294117647)],8.369186285770947,7.164230468935173
20.053494930267334,[(952.2763157894736, 1087.859649122807), (1004.8181818181819, 1041.1229946524063), (1051.4972067039107, 1092.558659217877), (998.3882352941176, 1147.2529411764706)],8.555229205833403,7.470054274228333
21.158872604370117,[(951.0869565217391, 1087.8086956521738), (1003.8181818181819, 1041.1229946524063), (1050.5141242937852, 1092.4745762711864), (997.3588235294118, 1147.3176470588235)],8.621413747707173,7.6934808619000705
22.259927988052368,[(949.8355555555555, 1087.7022222222222), (1002.7301587301587, 1041.010582010582), (1049.6516853932585, 1092.4775280898875), (996.4883720930233, 1147.4418604651162)],8.86344717682588,8.114780992563153
23.364378213882446,[(948.7321428571429, 1087.7232142857142), (1001.7748691099476, 1040.9424083769634), (1048.8315217391305, 1092.3858695652175), (995.4887640449438, 1147.6629213483145)],9.159291283938398,8.421579186792648
