t(s),press,volumetric_flow,mass_flow
7.119953870773315,1030.38916015625,106.421875,0.09986328333616257
7.214025974273682,1030.658447265625,106.37890625,0.0998515635728836
7.312256097793579,1030.7662353515625,106.32421875,0.09984375536441803
7.40666651725769,1031.143310546875,106.3515625,0.0998515635728836
7.501638174057007,1031.3587646484375,106.35546875,0.09984375536441803
7.614522695541382,1031.57421875,106.27734375,0.09984375536441803
7.709572076797485,1031.843505859375,106.2265625,0.09986328333616257
7.805368423461914,1031.8973388671875,106.2890625,0.0998515635728836
7.90134596824646,1032.11279296875,106.21875,0.09986328333616257
8.013870000839233,1032.2744140625,106.203125,0.0998828187584877
8.11225962638855,1032.4898681640625,106.21484375,0.0998828187584877
8.208187103271484,1032.866943359375,106.1484375,0.09986328333616257
8.300966024398804,1033.2440185546875,106.1328125,0.09987500309944153
8.400379180908203,1033.5133056640625,106.125,0.09987109899520874
8.495213508605957,1033.62109375,106.09765625,0.09987500309944153
8.606698751449585,1033.8365478515625,106.05859375,0.09987891465425491
8.700851917266846,1034.3212890625,106.0234375,0.09984375536441803
8.79973554611206,1034.4290771484375,106.01171875,0.09986719489097595
8.897007465362549,1034.752197265625,105.98828125,0.0998828187584877
9.022881031036377,1035.237060546875,105.9296875,0.09986328333616257
9.11825442314148,1035.7218017578125,105.875,0.09987109899520874
9.213172197341919,1035.9910888671875,105.84765625,0.09989062696695328
9.311411380767822,1036.3143310546875,105.83203125,0.09987109899520874
9.407453536987305,1036.5836181640625,105.83203125,0.09989453852176666
9.501854181289673,1037.0145263671875,105.74609375,0.09991016238927841
9.599947452545166,1037.3916015625,105.73046875,0.09991016238927841
9.711082458496094,1037.822509765625,105.6484375,0.09991016238927841
9.807865381240845,1038.307373046875,105.62890625,0.09990234673023224
9.902833938598633,1038.6304931640625,105.5625,0.09987891465425491
9.996644020080566,1039.2230224609375,105.53515625,0.09988672286272049
10.109748125076294,1039.60009765625,105.49609375,0.09989844262599945
10.207064390182495,1040.192626953125,105.46875,0.09990625828504562
10.301531314849854,1040.62353515625,105.3984375,0.09987891465425491
10.395710706710815,1041.1622314453125,105.3359375,0.09989062696695328
10.494884967803955,1041.64697265625,105.2734375,0.09992188215255737
10.59104323387146,1042.1318359375,105.23046875,0.09993360191583633
10.684964895248413,1042.7781982421875,105.18359375,0.09989844262599945
10.783204555511475,1043.3167724609375,105.1328125,0.09989453852176666
10.877204418182373,1044.01708984375,105.078125,0.0999140664935112
10.971952199935913,1044.5557861328125,105.0234375,0.0999140664935112
11.070461750030518,1045.148193359375,104.953125,0.09989844262599945
11.163743734359741,1045.633056640625,104.91015625,0.0999140664935112
11.26065707206726,1046.4410400390625,104.8359375,0.09989453852176666
11.358887672424316,1047.08740234375,104.765625,0.09992578625679016
11.454003810882568,1047.679931640625,104.6953125,0.09991016238927841
11.548214673995972,1048.43408203125,104.6015625,0.09990234673023224
11.662156820297241,1049.13427734375,104.55078125,0.0999140664935112
11.774125814437866,1050.1038818359375,104.4765625,0.09994922578334808
11.870988130569458,1050.911865234375,104.38671875,0.09989453852176666
11.98199200630188,1051.6658935546875,104.31640625,0.0999140664935112
12.078689336776733,1052.5816650390625,104.25,0.09992969036102295
12.190215349197388,1053.3358154296875,104.1328125,0.09990625828504562
12.28536868095398,1054.3052978515625,104.08203125,0.09990234673023224
12.381277322769165,1055.167236328125,103.98046875,0.09993750602006912
12.477083683013916,1056.0828857421875,103.875,0.09990625828504562
12.572176218032837,1056.9986572265625,103.8125,0.09989844262599945
12.67060399055481,1057.914306640625,103.6953125,0.09994141012430191
12.766971588134766,1058.7222900390625,103.609375,0.09994922578334808
12.877109289169312,1059.69189453125,103.5078125,0.09992969036102295
12.974692583084106,1060.6614990234375,103.43359375,0.09990234673023224
13.069723844528198,1061.6309814453125,103.3359375,0.09994141012430191
13.164183139801025,1062.6005859375,103.2265625,0.09993360191583633
13.258724451065063,1063.5701904296875,103.1328125,0.09993750602006912
13.35831356048584,1064.5936279296875,103.05078125,0.09994141012430191
13.454540252685547,1065.7247314453125,102.9375,0.0999140664935112
13.549256086349487,1066.53271484375,102.8671875,0.09991797059774399
13.645996332168579,1067.55615234375,102.77734375,0.09994922578334808
13.740974426269531,1068.6873779296875,102.62890625,0.09992578625679016
13.835957288742065,1069.60302734375,102.58203125,0.09993360191583633
13.93073558807373,1070.5726318359375,102.46484375,0.09993750602006912
14.028261184692383,1071.703857421875,102.33203125,0.09993750602006912
14.122364521026611,1072.9427490234375,102.28125,0.09995312988758087
14.22065806388855,1073.912353515625,102.1484375,0.09992188215255737
14.316973209381104,1075.04345703125,102.078125,0.09994922578334808
14.41183876991272,1076.0130615234375,101.953125,0.0999453142285347
14.507751703262329,1077.144287109375,101.8515625,0.0999453142285347
14.606882810592651,1078.275390625,101.73828125,0.09992188215255737
14.714598655700684,1079.4066162109375,101.61328125,0.09992578625679016
14.811787843704224,1080.6993408203125,101.515625,0.09994922578334808
14.910114526748657,1081.938232421875,101.41015625,0.09994922578334808
15.022105932235718,1083.1771240234375,101.27734375,0.09989844262599945
15.131274938583374,1084.5238037109375,101.15234375,0.0999453142285347
15.230858087539673,1085.8165283203125,101.0546875,0.09996094554662704
15.33807897567749,1087.055419921875,100.90234375,0.09994922578334808
15.436387538909912,1088.509765625,100.80859375,0.09996484965085983
15.532833099365234,1089.8026123046875,100.69140625,0.09995312988758087
15.645583391189575,1090.987548828125,100.5546875,0.09996094554662704
15.73942518234253,1092.3880615234375,100.43359375,0.0999453142285347
15.83785629272461,1093.680908203125,100.30078125,0.09992578625679016
15.929943084716797,1094.9197998046875,100.203125,0.09994922578334808
16.02621841430664,1096.2125244140625,100.07421875,0.09995312988758087
16.14081311225891,1097.3975830078125,99.953125,0.09992969036102295
16.234859704971313,1098.90576171875,99.828125,0.09992969036102295
16.333455085754395,1100.1986083984375,99.70703125,0.09994141012430191
16.425424098968506,1101.4913330078125,99.609375,0.09996094554662704
16.523809671401978,1102.8380126953125,99.48828125,0.0999453142285347
16.617796182632446,1104.1307373046875,99.3828125,0.09996484965085983
16.71615695953369,1105.4774169921875,99.20703125,0.09994141012430191
16.810965061187744,1106.71630859375,99.13671875,0.09994922578334808
16.908987522125244,1108.1168212890625,98.98046875,0.09992969036102295
17.00523614883423,1109.5711669921875,98.90234375,0.09994141012430191
17.097447395324707,1110.7562255859375,98.81640625,0.09994922578334808
17.196289539337158,1111.9951171875,98.65625,0.09994141012430191
17.290292978286743,1113.449462890625,98.5390625,0.09997265785932541
17.385940074920654,1114.7421875,98.4140625,0.09993360191583633
17.485156774520874,1116.196533203125,98.30859375,0.0999453142285347
17.579720497131348,1117.5970458984375,98.1875,0.09992578625679016
17.67532968521118,1118.8897705078125,98.03515625,0.09996484965085983
17.773016214370728,1120.2364501953125,97.9453125,0.09995703399181366
17.86917543411255,1121.6907958984375,97.83984375,0.0999453142285347
17.980348110198975,1123.1451416015625,97.68359375,0.09996875375509262
18.075416326522827,1124.7611083984375,97.5625,0.09994141012430191
18.171459913253784,1126.053955078125,97.4296875,0.0999453142285347
18.2664954662323,1127.50830078125,97.30859375,0.09997265785932541
18.37873339653015,1128.9088134765625,97.1796875,0.0999453142285347
18.47342586517334,1130.6324462890625,97.046875,0.09993750602006912
18.57261824607849,1131.9251708984375,96.9453125,0.09995312988758087
18.666736602783203,1133.32568359375,96.81640625,0.09996484965085983
18.7624831199646,1134.8878173828125,96.7265625,0.0999453142285347
18.85715961456299,1136.2344970703125,96.55859375,0.0999765694141388
18.955599308013916,1137.74267578125,96.44140625,0.09997265785932541
19.051015377044678,1139.08935546875,96.328125,0.09995312988758087
19.145201444625854,1140.543701171875,96.19921875,0.10000000149011612
19.24266242980957,1141.7825927734375,96.10546875,0.09998047351837158
19.337770462036133,1143.3447265625,95.9453125,0.09994922578334808
19.434231758117676,1144.6912841796875,95.859375,0.09996875375509262
19.532555103302002,1146.1456298828125,95.7421875,0.09995312988758087
19.627206087112427,1147.6539306640625,95.60546875,0.09996094554662704
19.72066903114319,1149.054443359375,95.4921875,0.09998437762260437
19.819960832595825,1150.454833984375,95.38671875,0.09993750602006912
19.91465139389038,1152.07080078125,95.25390625,0.09994141012430191
20.009008407592773,1153.3096923828125,95.140625,0.09998047351837158
20.10458278656006,1154.871826171875,95.0078125,0.09992969036102295
20.201117277145386,1156.326171875,94.90234375,0.09998047351837158
20.29740834236145,1157.780517578125,94.76953125,0.09994922578334808
20.39682912826538,1159.2349853515625,94.66796875,0.09997265785932541
20.508277654647827,1160.7969970703125,94.48828125,0.09995312988758087
20.60390305519104,1162.4129638671875,94.40234375,0.09995312988758087
20.716732501983643,1163.97509765625,94.26171875,0.09996094554662704
20.82783007621765,1165.591064453125,94.12109375,0.09999219328165054
20.920643091201782,1167.314697265625,94.02734375,0.09996094554662704
21.020718097686768,1168.7152099609375,93.88671875,0.09995703399181366
21.14395761489868,1170.3311767578125,93.76953125,0.09996875375509262
21.239984273910522,1172.0009765625,93.625,0.09997265785932541
21.33945369720459,1173.50927734375,93.50390625,0.09996875375509262
21.4342143535614,1175.23291015625,93.36328125,0.0999453142285347
21.528483629226685,1176.57958984375,93.26953125,0.0999765694141388
21.627164840698242,1178.0877685546875,93.15234375,0.0999765694141388
21.72129988670349,1179.5421142578125,93.0390625,0.0999765694141388
21.816341161727905,1180.942626953125,92.91796875,0.09996875375509262
21.914817333221436,1182.39697265625,92.80859375,0.09994922578334808
22.012728214263916,1183.9591064453125,92.671875,0.09996875375509262
22.122209310531616,1185.521240234375,92.546875,0.09996484965085983
22.218003034591675,1187.083251953125,92.43359375,0.09999219328165054
22.313113689422607,1188.6453857421875,92.32421875,0.09995703399181366
22.409993648529053,1190.0458984375,92.18359375,0.09996875375509262
22.504958391189575,1191.6080322265625,92.109375,0.09996484965085983
22.600276947021484,1193.1162109375,91.96484375,0.09996484965085983
22.69597339630127,1194.6243896484375,91.89453125,0.09995312988758087
22.79144859313965,1196.0787353515625,91.75,0.09996094554662704
22.888203620910645,1197.5870361328125,91.6328125,0.09999219328165054
22.985385417938232,1199.09521484375,91.5234375,0.09996875375509262
23.080923318862915,1200.549560546875,91.4140625,0.09996875375509262
23.192209005355835,1201.9500732421875,91.31640625,0.09997265785932541
23.290736198425293,1203.619873046875,91.14453125,0.0999453142285347
23.401987314224243,1205.23583984375,91.0625,0.09994922578334808
23.514270782470703,1206.90576171875,90.94921875,0.09998437762260437
23.60777759552002,1208.6832275390625,90.81640625,0.09997265785932541
23.705967664718628,1210.0299072265625,90.66796875,0.09996094554662704
23.817378997802734,1211.69970703125,90.56640625,0.09998047351837158
23.929805278778076,1213.4234619140625,90.42578125,0.09996484965085983
24.041815996170044,1215.200927734375,90.328125,0.09996875375509262
24.154595136642456,1216.870849609375,90.19140625,0.09998437762260437
24.265873670578003,1218.5406494140625,90.05078125,0.09997265785932541
24.377747297286987,1220.318115234375,89.94921875,0.09997265785932541
24.490758657455444,1222.095703125,89.81640625,0.09995703399181366
24.585495233535767,1223.98095703125,89.6796875,0.09994141012430191
24.679481506347656,1225.32763671875,89.578125,0.09998437762260437
24.778701305389404,1226.943603515625,89.45703125,0.09995703399181366
24.90373134613037,1228.4517822265625,89.328125,0.09996875375509262
25.015600442886353,1230.337158203125,89.23046875,0.09998437762260437
25.11432909965515,1232.060791015625,89.09375,0.09997265785932541
25.225455045700073,1233.51513671875,88.96484375,0.09998437762260437
25.319510459899902,1235.4005126953125,88.8515625,0.09998047351837158
25.418383598327637,1236.8009033203125,88.75,0.09999219328165054
25.54551339149475,1238.363037109375,88.6171875,0.09999609738588333
25.657973289489746,1240.3560791015625,88.4921875,0.09999609738588333
25.769163608551025,1242.1336669921875,88.3359375,0.09997265785932541
25.86343789100647,1243.6956787109375,88.234375,0.09996875375509262
25.958434581756592,1245.3116455078125,88.13671875,0.0999765694141388
26.05699372291565,1246.6583251953125,88.03125,0.09998828917741776
26.15263819694519,1248.328125,87.92578125,0.09997265785932541
26.24614453315735,1249.782470703125,87.8203125,0.09997265785932541
26.36017084121704,1251.23681640625,87.71875,0.09998047351837158
26.454421758651733,1252.9605712890625,87.5859375,0.09999219328165054
26.585970878601074,1254.5225830078125,87.46875,0.09997265785932541
26.697515964508057,1256.5694580078125,87.3203125,0.09996484965085983
26.793792486190796,1258.2393798828125,87.23046875,0.09998047351837158
26.923516035079956,1259.6937255859375,87.1171875,0.09996094554662704
27.031841278076172,1261.7406005859375,86.96875,0.09996875375509262
27.126662731170654,1263.4642333984375,86.8671875,0.09999609738588333
27.22541832923889,1265.0263671875,86.76171875,0.10000781714916229
27.336556911468506,1266.480712890625,86.6328125,0.09997265785932541
27.432891368865967,1268.3121337890625,86.546875,0.0999765694141388
27.542699813842773,1269.712646484375,86.4453125,0.09999219328165054
27.641380548477173,1271.32861328125,86.33203125,0.09998828917741776
27.76873207092285,1272.944580078125,86.1875,0.09996875375509262
27.881094932556152,1274.9376220703125,86.1015625,0.09998047351837158
27.991270065307617,1276.6612548828125,85.97265625,0.09996094554662704
28.086743354797363,1278.3310546875,85.859375,0.09998437762260437
28.216200590133667,1279.7315673828125,85.76953125,0.10000000149011612
28.313448429107666,1281.993896484375,85.6171875,0.09996875375509262
28.441564559936523,1283.340576171875,85.51953125,0.09998828917741776
28.567965984344482,1285.4951171875,85.3671875,0.10000000149011612
28.680156230926514,1287.3804931640625,85.2734375,0.0999765694141388
28.792761087417603,1289.05029296875,85.14453125,0.1000039130449295
28.887953519821167,1290.8817138671875,85.0234375,0.09996484965085983
28.98239541053772,1292.389892578125,84.94140625,0.09997265785932541
29.077155590057373,1293.898193359375,84.83203125,0.09998437762260437
29.175999879837036,1295.1370849609375,84.734375,0.09996484965085983
29.2700777053833,1296.9146728515625,84.6484375,0.10000781714916229
29.368614435195923,1298.4766845703125,84.54296875,0.09997265785932541
29.479225397109985,1299.877197265625,84.44921875,0.10000000149011612
29.57326865196228,1301.65478515625,84.328125,0.09998047351837158
29.671435117721558,1303.0552978515625,84.25,0.0999765694141388
29.765432596206665,1304.5096435546875,84.15625,0.09995312988758087
29.8657808303833,1306.2872314453125,84.0625,0.09997265785932541
30.00554132461548,1307.6876220703125,83.94140625,0.09999219328165054
30.117293119430542,1309.84228515625,83.8125,0.09998437762260437
30.21648931503296,1311.619873046875,83.67578125,0.0999765694141388
30.328726053237915,1313.1280517578125,83.56640625,0.09996875375509262
30.43983483314514,1314.851806640625,83.48046875,0.09997265785932541
30.551706790924072,1316.737060546875,83.375,0.10000781714916229
30.646792888641357,1318.19140625,83.26171875,0.0999765694141388
30.742141246795654,1319.6995849609375,83.16796875,0.09996875375509262
30.83922505378723,1321.26171875,83.0859375,0.0999765694141388
30.93575620651245,1322.716064453125,82.984375,0.0999765694141388
31.046905755996704,1324.33203125,82.87890625,0.09996875375509262
31.143994092941284,1326.0018310546875,82.7578125,0.09998047351837158
31.25603747367859,1327.5101318359375,82.67578125,0.09998828917741776
31.364705324172974,1329.2337646484375,82.58203125,0.09997265785932541
31.46296000480652,1330.95751953125,82.48828125,0.09998828917741776
31.5586895942688,1332.51953125,82.37890625,0.09996484965085983
31.653557538986206,1333.9200439453125,82.296875,0.09996094554662704
31.752026796340942,1335.482177734375,82.1953125,0.09998828917741776
31.879230976104736,1337.0443115234375,82.0859375,0.09996094554662704
31.974303245544434,1339.0372314453125,81.9765625,0.10000000149011612
32.06920266151428,1340.4915771484375,81.87890625,0.10001953691244125
32.168105602264404,1341.946044921875,81.8046875,0.1000039130449295
32.27646207809448,1343.4542236328125,81.69921875,0.09998828917741776
32.376012325286865,1345.1778564453125,81.60546875,0.0999765694141388
32.4872088432312,1346.578369140625,81.5,0.09997265785932541
32.581655979156494,1348.4097900390625,81.421875,0.09998828917741776
32.69196367263794,1349.810302734375,81.328125,0.0999765694141388
32.79106307029724,1351.587890625,81.203125,0.09998828917741776
32.902727127075195,1353.203857421875,81.1171875,0.09999219328165054
33.01459097862244,1354.81982421875,81.03125,0.09998437762260437
33.12624788284302,1356.6512451171875,80.9296875,0.09999609738588333
33.22065448760986,1358.2672119140625,80.82421875,0.09999219328165054
33.3502151966095,1359.9908447265625,80.734375,0.09999219328165054
33.44447445869446,1361.822265625,80.62109375,0.09999219328165054
33.54349637031555,1363.33056640625,80.49609375,0.09998437762260437
33.652562379837036,1364.892578125,80.42578125,0.09998437762260437
33.75135684013367,1366.4547119140625,80.34375,0.09998437762260437
33.86290192604065,1368.0706787109375,80.25390625,0.09999219328165054
33.976359128952026,1369.8482666015625,80.140625,0.10000000149011612
34.10021162033081,1371.5718994140625,80.0234375,0.09996484965085983
34.195717096328735,1373.56494140625,79.91796875,0.09999609738588333
34.29431080818176,1375.0731201171875,79.8359375,0.0999765694141388
34.38869547843933,1376.5274658203125,79.7578125,0.10000000149011612
34.50099182128906,1377.927978515625,79.6640625,0.09998828917741776
34.612263679504395,1379.7593994140625,79.5703125,0.09996484965085983
34.71061110496521,1381.483154296875,79.46875,0.100035160779953
34.80551195144653,1382.9375,79.37890625,0.0999765694141388
34.90084433555603,1384.4996337890625,79.30078125,0.09999219328165054
35.01213097572327,1385.9000244140625,79.20703125,0.1000039130449295
35.12355947494507,1387.623779296875,79.11328125,0.09999219328165054
35.223018407821655,1389.4552001953125,79.01171875,0.09998437762260437
35.33105754852295,1390.9095458984375,78.91796875,0.09998437762260437
35.430516958236694,1392.579345703125,78.81640625,0.09998437762260437
35.542826414108276,1394.1953125,78.70703125,0.09998437762260437
35.68519306182861,1395.8651123046875,78.625,0.10000781714916229
35.797056913375854,1397.9659423828125,78.5234375,0.09998437762260437
35.90889763832092,1399.743408203125,78.4296875,0.09998047351837158
36.00438928604126,1401.52099609375,78.3359375,0.09998437762260437
36.099745750427246,1403.029296875,78.234375,0.1000039130449295
36.21122074127197,1404.5374755859375,78.1640625,0.09999609738588333
36.32337784767151,1406.207275390625,78.0625,0.0999765694141388
36.42271161079407,1407.8770751953125,77.9765625,0.10001953691244125
36.5476975440979,1409.5469970703125,77.890625,0.09998047351837158
36.64351272583008,1411.4322509765625,77.76171875,0.09999609738588333
36.7418794631958,1412.9404296875,77.69921875,0.09998047351837158
36.852959394454956,1414.6102294921875,77.609375,0.09998828917741776
36.94897103309631,1416.2261962890625,77.50390625,0.09997265785932541
37.04352879524231,1417.788330078125,77.4375,0.09999609738588333
37.142261266708374,1419.0272216796875,77.33984375,0.09998437762260437
37.25038480758667,1420.58935546875,77.25,0.10000000149011612
37.348618507385254,1422.4207763671875,77.18359375,0.09999219328165054
37.442692041397095,1423.8212890625,77.08984375,0.09999609738588333
37.541155099868774,1425.3294677734375,77.015625,0.0999765694141388
37.65375208854675,1426.837646484375,76.94140625,0.09998047351837158
37.74799561500549,1428.507568359375,76.859375,0.09996875375509262
37.8772509098053,1429.9619140625,76.76953125,0.10000000149011612
37.973100423812866,1432.0626220703125,76.65625,0.0999765694141388
38.06642150878906,1433.5169677734375,76.58203125,0.09999219328165054
38.1652946472168,1434.8636474609375,76.5078125,0.0999765694141388
38.2599823474884,1436.4256591796875,76.43359375,0.10000781714916229
38.35522222518921,1437.826171875,76.359375,0.0999765694141388
38.4663872718811,1439.442138671875,76.265625,0.0999765694141388
38.56480383872986,1441.05810546875,76.16796875,0.09998437762260437
38.65871596336365,1442.6202392578125,76.11328125,0.1000039130449295
38.77017021179199,1444.12841796875,76.01953125,0.09999609738588333
38.86844754219055,1445.906005859375,75.92578125,0.09997265785932541
38.96240282058716,1447.252685546875,75.8515625,0.10001563280820847
39.07455515861511,1448.7608642578125,75.7890625,0.10000000149011612
39.17365837097168,1450.3768310546875,75.69921875,0.10000000149011612
39.285298585891724,1452.046630859375,75.6015625,0.10000000149011612
39.395283460617065,1453.7164306640625,75.51171875,0.10000000149011612
39.50773620605469,1455.440185546875,75.41796875,0.09999609738588333
39.62020754814148,1457.2177734375,75.34375,0.09998828917741776
39.71492290496826,1458.8875732421875,75.2734375,0.09999609738588333
39.826602935791016,1460.4495849609375,75.18359375,0.09999219328165054
39.92376494407654,1462.01171875,75.09375,0.09998047351837158
40.01794791221619,1463.52001953125,75.01171875,0.09998437762260437
40.130735874176025,1465.0281982421875,74.9375,0.09999219328165054
40.225698709487915,1466.697998046875,74.85546875,0.10000781714916229
40.32486057281494,1468.206298828125,74.7734375,0.09998828917741776
40.43597388267517,1469.66064453125,74.6875,0.09998437762260437
40.52994728088379,1471.4381103515625,74.6328125,0.09999219328165054
40.64235067367554,1472.838623046875,74.53515625,0.10000781714916229
40.74086236953735,1474.5623779296875,74.46484375,0.09999219328165054
40.852975845336914,1476.1243896484375,74.38671875,0.10000781714916229
40.96405792236328,1477.7943115234375,74.29296875,0.10001563280820847
41.058754444122314,1479.5179443359375,74.19921875,0.09998047351837158
41.17020010948181,1480.9722900390625,74.12109375,0.1000039130449295
41.26934099197388,1482.696044921875,74.046875,0.09998047351837158
41.37767720222473,1484.2042236328125,73.953125,0.09997265785932541
41.473095417022705,1485.8201904296875,73.90625,0.09999219328165054
41.604458808898926,1487.2745361328125,73.8125,0.10001563280820847
41.71672344207764,1489.2137451171875,73.71875,0.09999219328165054
41.84151530265808,1490.9373779296875,73.62109375,0.09998437762260437
41.93984532356262,1492.8226318359375,73.53125,0.10000000149011612
42.064985513687134,1494.4385986328125,73.44921875,0.09999219328165054
42.17772150039673,1496.323974609375,73.375,0.10000781714916229
42.28894352912903,1498.1014404296875,73.28125,0.09999609738588333
42.38766098022461,1499.8790283203125,73.21875,0.09999219328165054
42.48273491859436,1501.2257080078125,73.13671875,0.1000039130449295
42.57659888267517,1502.73388671875,73.0703125,0.09996875375509262
42.67322850227356,1504.188232421875,72.9921875,0.1000039130449295
42.771533250808716,1505.642578125,72.9140625,0.09998828917741776
42.865569829940796,1507.15087890625,72.84765625,0.09997265785932541
42.960710287094116,1508.4974365234375,72.7890625,0.09999609738588333
43.05987286567688,1510.0595703125,72.69921875,0.09998047351837158
43.171775341033936,1511.4600830078125,72.6328125,0.09999219328165054
43.266210079193115,1513.2376708984375,72.5625,0.09998437762260437
43.36170935630798,1514.6920166015625,72.4765625,0.10000781714916229
43.4602484703064,1516.092529296875,72.41015625,0.09999609738588333
43.56885480880737,1517.70849609375,72.3515625,0.09998437762260437
43.664135694503784,1519.10888671875,72.26171875,0.10000000149011612
43.76343560218811,1520.724853515625,72.19921875,0.09998828917741776
43.85630917549133,1522.1793212890625,72.1328125,0.10000000149011612
43.9550883769989,1523.5797119140625,72.05859375,0.10000000149011612
44.05072784423828,1525.0341796875,71.98828125,0.09999219328165054
44.145044565200806,1526.59619140625,71.91796875,0.09999219328165054
44.239787101745605,1528.050537109375,71.8515625,0.09999219328165054
44.338356018066406,1529.397216796875,71.80078125,0.1000039130449295
44.45041370391846,1531.0670166015625,71.70703125,0.09999219328165054
44.546144008636475,1532.6829833984375,71.6484375,0.10001563280820847
44.659733057022095,1534.08349609375,71.578125,0.09999219328165054
44.77111268043518,1535.80712890625,71.4765625,0.10000000149011612
44.88219952583313,1537.47705078125,71.421875,0.09998828917741776
44.97660303115845,1539.093017578125,71.33984375,0.09998437762260437
45.08828115463257,1540.6011962890625,71.2734375,0.09997265785932541
45.18696641921997,1542.163330078125,71.203125,0.10001172125339508
45.298250675201416,1543.8331298828125,71.125,0.10000781714916229
45.41125988960266,1545.34130859375,71.05078125,0.09999609738588333
